ride_id,rideable_type,ride_hour,ride_weekday,ride_month,ride_duration_minutes,start_station_id,start_lat,start_lng,end_lat,end_lng,is_weekend,trip_distance_km,label
005DF7C86D9FAB56,electric_bike,17,3,12,4.45,6551.11,40.75354681867074,-73.97896572947502,40.76009437,-73.99461843,0,1.5060747196247104,1.0
00646D056B4C1BF6,electric_bike,8,6,4,4.07,7092.06,40.77314236,-73.95856158,40.7612274,-73.96094022,1,1.3399413362121515,1.0
0066F24354D4FEFC,electric_bike,10,1,3,22.85,4467.03,40.686722,-73.938988,40.6704922,-73.98541675,0,4.311134829857336,0.0
0067119F746F4A43,electric_bike,17,5,4,7.1,6617.02,40.75763227739443,-73.96930575370789,40.7606597,-73.98042047,0,0.9948323825690736,1.0
0069C3BE272EE332,classic_bike,21,2,4,25.68,5550.05,40.72311651,-73.95212324,40.74324,-73.908,0,4.3392135298258205,1.0
006AF0C9A4B2EC7B,classic_bike,14,7,10,7.2,6551.11,40.75354681867074,-73.97896572947502,40.76009437,-73.99461843,1,1.5060747196247104,1.0
006D6092BFC4B406,electric_bike,7,4,4,5.77,6756.05,40.762009,-73.996975,40.75500254,-73.98014437,0,1.617566842003246,1.0
006F07F3CFDAB6BF,electric_bike,11,4,5,4.48,6578.01,40.75594159,-74.0021163,40.74965268472847,-73.9952078461647,0,0.9097527101131504,1.0
006F27219CFFC6BB,electric_bike,14,2,7,5.75,6626.11,40.75776935448309,-73.97929430007935,40.76695317,-73.98169333,0,1.040990362037851,1.0
007042E06D0C7A3C,classic_bike,6,6,3,3.32,5335.07,40.71511871996496,-73.98417055606842,40.71779817737835,-73.99316132068634,1,0.8142112501047756,1.0
0070DAEA61C40C17,electric_bike,20,1,5,12.52,7648.16,40.802554,-73.933509,40.8038654,-73.9559308,0,1.8928667154344434,1.0
007195AE1011485E,classic_bike,14,1,10,2.43,5515.08,40.723346832180155,-73.98265913128853,40.72621788,-73.98379855,0,0.3333728271860497,1.0
00721BA82E4956FF,classic_bike,17,5,3,19.85,6432.1,40.752049,-73.979635,40.71485150526251,-74.01122331619263,0,4.918529025591452,1.0
0072C0EF34BD2672,classic_bike,1,4,12,6.6,5788.13,40.73020660529954,-73.99102628231049,40.72621788,-73.98379855,0,0.7534260273678313,1.0
0072C53603710739,electric_bike,20,2,10,32.45,5303.08,40.71427487,-73.98990025,40.7922553,-73.95249933,0,9.225603001577095,1.0
00733F24C8578322,electric_bike,19,5,8,9.28,5117.05,40.70877084,-73.95095259,40.72906,-73.95779,0,2.3284792217906594,1.0
0075CB07BE14D5C9,electric_bike,13,2,10,9.82,5616.08,40.727243,-73.976831,40.7475739589548,-73.9788007736206,0,2.266782940622846,1.0
007736F0A6298425,electric_bike,18,4,8,22.48,5411.08,40.71816969454208,-73.95520135760307,40.68539567,-73.97431458,0,3.984592015093091,1.0
0078748161B5AE39,classic_bike,19,5,4,12.7,6230.04,40.744219,-73.97121214,40.72217444,-73.98368779,0,2.6671288212965827,1.0
0078DA91CB1E3D5B,classic_bike,9,2,10,20.83,6756.05,40.762009,-73.996975,40.766368,-73.971518,0,2.1980797967430017,1.0
007D3D9FA61A34DD,classic_bike,17,5,4,5.33,5340.01,40.72,-73.96,40.71036129922581,-73.96530389785767,0,1.1612613989159941,1.0
007D94D8D978725A,electric_bike,4,7,12,8.75,6004.07,40.7381765,-73.97738662,40.76500525,-73.95818491,1,3.3934928284553356,1.0
007E5A4E2E8A68FD,electric_bike,17,2,12,2.67,6667.04,40.758397,-73.98255,40.76171227910671,-73.98655101656914,0,0.49945513602876873,1.0
007FBAA5E1B1E9F2,classic_bike,18,4,7,3.18,6762.02,40.76095756,-73.96724467,40.76312584,-73.96526895,0,0.29294843748181126,1.0
008116A72296A380,classic_bike,8,3,7,14.87,5335.07,40.71511871996496,-73.98417055606842,40.73866091428551,-73.98987293243407,0,2.661509506274838,1.0
00841BB1D14A396D,classic_bike,15,2,12,8.52,6224.03,40.74475148,-73.99915362,40.73704984,-73.99009296,0,1.1472125637844321,1.0
0086A42E81566198,electric_bike,15,7,7,54.68,5414.06,40.72019576,-73.98997825,40.64173,-73.96364,1,9.00323387454812,0.0
00871ACCD96CF646,electric_bike,10,5,12,7.28,7260.09,40.77966809007312,-73.98093044757842,40.764126,-73.980973,0,1.7282052804857018,0.0
00881435BFA35EEE,classic_bike,13,5,10,16.23,8458.03,40.855331,-73.937878,40.866141,-73.922648,0,1.7564978631297066,1.0
008AC8C24F8A5453,classic_bike,15,5,3,11.57,5545.04,40.72299208,-73.97995466,40.73454567,-73.99074142,0,1.5737295774105333,1.0
008D0A862EA4B3C7,electric_bike,12,6,3,4.3,6224.03,40.74475148,-73.99915362,40.7505853470215,-73.9946848154068,1,0.7500162358603195,1.0
0091B25E4CE5C95B,classic_bike,13,7,10,9.9,5342.10,40.71605866,-73.99190759,40.70960089363537,-74.00655090808868,1,1.4278954459577848,0.0
009476A457645E1C,classic_bike,10,4,5,10.0,5329.03,40.71754834,-74.01322069,40.72028,-73.99879,0,1.2535292532223399,1.0
00970FDD4ECCDEBD,electric_bike,19,2,5,8.95,6251.06,40.74534682580983,-73.9219419658184,40.74692675687384,-73.9208248257637,0,0.19929963835460582,1.0
009A2C4D8C4A61AC,classic_bike,23,5,4,6.95,5411.07,40.71924,-73.95242,40.72755807335852,-73.95505852997303,0,0.9512787637024807,0.0
009AE6A45852CE24,electric_bike,19,1,12,7.83,5329.03,40.71754834,-74.01322069,40.718822,-73.99596,0,1.4615686158546857,1.0
00A3696437C33DD2,classic_bike,11,2,5,14.22,6822.09,40.76500525,-73.95818491,40.763189,-73.978434,0,1.7172854318451072,1.0
00A53249D55B8E24,electric_bike,13,6,12,27.82,6416.06,40.7500727,-73.99839279,40.74487634,-73.99529885,1,0.6338721101518757,1.0
00A6EEC19CB33EA7,classic_bike,13,6,4,6.15,7059.01,40.77149671054441,-73.99046033620834,40.763604677958625,-73.98917958140373,1,0.8841575363528892,1.0
00A888314F056D16,classic_bike,14,7,12,5.87,7014.12,40.77003010255044,-73.9819684624672,40.77748046,-73.98288594,1,0.8320366024889746,1.0
00A9D60D3D538606,classic_bike,14,5,4,10.98,6608.09,40.756265,-73.964179,40.7652654,-73.98192338,0,1.7986447303900275,1.0
00ABA0710302088E,electric_bike,8,6,10,1.78,5259.06,40.71335226222875,-73.9491033554077,40.708323,-73.948732,1,0.5601037134224259,1.0
00AC99C0435D2C9C,electric_bike,14,4,7,19.93,4051.01,40.675146838709786,-73.97523209452629,40.64173,-73.96364,0,3.84229049535324,1.0
00ACE2331FBDE495,classic_bike,6,6,4,1.78,5838.09,40.73224119,-74.00026394,40.73532427,-73.99800419,1,0.39214840495566555,1.0
00B78BF31E589FF7,electric_bike,12,4,10,29.55,7271.01,40.77977,-73.923162,40.77485,-73.9342,0,1.0784878551828438,1.0
00C05E552AD3E137,classic_bike,14,6,12,2.62,6310.06,40.7485,-73.941275,40.75110165,-73.94073717,1,0.29281642274953334,1.0
00C5DFB6211EB79A,electric_bike,16,7,10,20.37,5484.09,40.722055,-73.989111,40.700763083261506,-73.98869812488556,1,2.3678088592904625,0.0
00C7DC42456A5216,classic_bike,16,2,7,1.4,5905.14,40.734814,-73.992085,40.735445,-73.99431,0,0.2001699771704043,1.0
00CA8F0D2070838A,electric_bike,16,6,12,6.13,5626.15,40.72633085971696,-73.98616880178452,40.73223272,-73.98889957,1,0.69542878356391,1.0
00CD81505044F49E,electric_bike,19,5,4,2.15,6569.08,40.754691750226016,-73.99740189313889,40.75462324029105,-73.99516761302948,0,0.18835084500257943,0.0
00D23794CF95154E,electric_bike,21,7,12,2.17,7119.04,40.7729,-73.916142,40.7774552,-73.9225403,1,0.7394814096564148,1.0
00D26EBC32F34E74,classic_bike,11,3,4,19.35,5207.01,40.71273266,-74.0046073,40.69597683,-73.99014892,0,2.226383162076271,0.0
00D3C0EDB8A309DE,electric_bike,23,2,10,14.18,4789.03,40.69760127,-73.99344559,40.679043,-74.011169,0,2.5478401911236137,1.0
00E1C020939FBC19,electric_bike,16,1,5,16.33,7311.02,40.7829391,-73.9786517,40.81014,-73.93973,0,4.4590125960179146,1.0
00E5FB81537C5928,electric_bike,15,1,5,14.78,4546.04,40.68981035,-73.97493121,40.72456089,-73.99565293,0,4.240517430908557,1.0
00E6BB8F39D99059,electric_bike,11,4,12,17.87,7942.21,40.823168,-73.955857,40.78057799010334,-73.98562431335449,0,5.357759106177163,1.0
00EF5D8DC89327DE,classic_bike,1,3,12,14.15,4816.02,40.69943,-73.91337,40.70767788,-73.94016171,0,2.437552257366162,0.0
00F08297F179ACD7,electric_bike,8,6,10,13.1,3834.10,40.6686627,-73.97988067,40.6942715,-73.9923272,1,3.034829073448497,1.0
00F15D978C993609,electric_bike,8,6,12,4.0,6762.02,40.76095756,-73.96724467,40.75863,-73.97513,1,0.7127891141611346,1.0
00F330A763C60B46,classic_bike,12,3,5,8.68,5752.09,40.729803,-73.959099,40.72084,-73.94844,0,1.3416741991357313,1.0
00F3B3C243BF3CAD,classic_bike,7,3,10,10.13,6450.05,40.7505853470215,-73.9946848154068,40.739445,-73.976806,0,1.9501467671382617,1.0
00FA37BA30BCB6B7,electric_bike,2,1,10,5.73,4461.04,40.68940747,-73.96885458,40.69072549,-73.95133465,0,1.484414995836353,0.0
00FFF9E30F0CAFC0,electric_bike,15,6,12,10.85,4461.04,40.68940747,-73.96885458,40.685424009970184,-73.99127773940563,1,1.9418379176651672,1.0
01034657AA1935F3,electric_bike,10,2,12,4.38,7052.01,40.77163851,-73.98261428,40.77237,-73.99005,0,0.6314190747144721,1.0
0103D2A80921A6A7,electric_bike,6,7,3,8.2,6753.08,40.7612274,-73.96094022,40.73431166276575,-73.98372530937195,1,3.5555008880282566,1.0
0104BBB559C4A0A7,electric_bike,15,6,3,12.83,6432.1,40.752049,-73.979635,40.740983,-74.001702,1,2.229312587731951,1.0
01064858BDD8FF55,classic_bike,18,2,4,4.93,6030.06,40.73935542,-73.99931783,40.73401143,-74.00293877,0,0.6679643701799667,1.0
010A2DB2F8712A11,classic_bike,7,3,10,19.9,7623.13,40.8013434,-73.9711457439,40.7667405590595,-73.9790689945221,0,3.9050610821286607,1.0
010D50CA3C7F14CB,classic_bike,12,4,8,4.25,5905.14,40.734814,-73.992085,40.7390169121,-74.0026376103,0,1.0044433008508975,1.0
01102E8DCD818ED2,classic_bike,6,5,3,3.78,6398.08,40.74848023448579,-73.98255586624146,40.74322681432173,-73.97449783980846,0,0.8955695621131183,1.0
0111F54B656D1350,classic_bike,13,7,10,2.88,6847.02,40.7652654,-73.98192338,40.76584941,-73.98690506,1,0.42454149876612374,1.0
0114CA7E77AFDE84,electric_bike,19,5,4,16.48,5626.07,40.72621788,-73.98379855,40.72621788,-73.98379855,0,0.0,1.0
011632BC17262BA2,electric_bike,12,1,10,5.73,6953.08,40.7689738,-73.95482273,40.76712840349542,-73.96224617958069,0,0.6579774055105172,1.0
011837EF787D13E6,classic_bike,15,7,12,25.95,7207.08,40.77748046,-73.98288594,40.742753828659026,-74.00747358798981,1,4.381685140028654,0.0
0119ADB08573458D,classic_bike,7,4,4,3.8,5905.14,40.734814,-73.992085,40.72970805644994,-73.9865979552269,0,0.7321897251030672,1.0
011C090EF04E96DF,electric_bike,3,7,10,4.27,6747.06,40.76227205,-73.98788205,40.768333,-73.992573,1,0.7812033736608168,0.0
011C7E668122AA10,classic_bike,18,3,10,15.17,7937.15,40.821294,-73.947868,40.80295,-73.942954,0,2.081261144337354,1.0
01202DA4607B1181,electric_bike,18,4,7,33.43,6280.12,40.7457121,-73.98194829,40.69610226,-73.96751037,0,5.648957643323601,0.0
01225E2354745CAC,electric_bike,16,2,12,3.68,6786.02,40.76153045158114,-73.99007007479668,40.765959181657976,-73.98313522338867,0,0.7639549390120209,1.0
0123D616DF145BD3,electric_bike,17,5,4,11.97,6626.11,40.75776935448309,-73.97929430007935,40.75660359,-73.9979009,0,1.572553621078668,1.0
01290F5DBC7EEADF,classic_bike,16,4,7,6.95,5411.08,40.71816969454208,-73.95520135760307,40.72557,-73.94434,0,1.2308269543647892,1.0
012A7DB64576CFC0,classic_bike,15,1,7,11.4,5297.02,40.7153379,-74.01658354,40.72431,-74.00473,0,1.4118211449161182,1.0
012BE11FA7705261,electric_bike,14,7,4,15.08,6824.07,40.76269882,-73.99301222,40.75828065,-73.97069431,1,1.942845269967195,0.0
012C3A278986D8F2,electric_bike,15,2,3,12.98,4322.06,40.68256425759694,-73.9798977971077,40.657265,-73.974165,0,2.854396104789587,1.0
012FD75E9D3F2089,classic_bike,6,7,5,45.9,6839.1,40.7643971,-73.97371465,40.7643971,-73.97371465,1,0.0,0.0
012FF2476F3F94DE,electric_bike,5,6,12,11.47,6729.02,40.7601853,-73.9362726,40.7471,-73.9028,1,3.172790960187819,1.0
013092A4FF42C282,classic_bike,8,3,4,5.8,4528.01,40.69064807082943,-73.95746178925037,40.68940747,-73.96885458,0,0.9704188857651459,1.0
013183A567CA1323,electric_bike,16,6,12,1.93,3993.03,40.672695,-73.954131,40.6707767,-73.9576801,1,0.36754684544445126,1.0
013ADD3E98CC12E4,electric_bike,15,7,4,2.77,5436.09,40.72082834,-73.97793172,40.72467721,-73.98783413,1,0.93784009109423,1.0
013BD1017B5769BE,classic_bike,18,1,7,15.7,6814.01,40.7639089,-73.9477213,40.757284,-73.9536,0,0.8875878025090937,1.0
0142563DC0E77A14,electric_bike,0,1,10,13.9,3135.04,40.644367,-73.984276,40.644367,-73.984276,0,0.0,0.0
01435BAE01E55502,classic_bike,13,1,8,14.03,4446.03,40.687880939612775,-73.98939281702042,40.683238654603414,-73.96599590778351,0,2.03921875984121,1.0
01475CFC5B1956A3,electric_bike,12,5,7,28.72,8069.01,40.829523,-73.944279,40.7529728216068,-73.98734897375107,0,9.252069122638774,1.0
014AFD25CFE2730C,classic_bike,14,5,10,8.9,6079.03,40.74144387,-73.97536082,40.73221853,-73.98165557,0,1.1548021923132992,1.0
014E4B88839408E1,classic_bike,9,3,5,18.07,3230.01,40.648481,-73.97058,40.648481,-73.97058,0,0.0,1.0
014EB7C041F30A04,classic_bike,18,2,12,3.85,5788.15,40.732647,-73.99011,40.73143724085228,-73.99490341544151,0,0.425705983046108,1.0
014FC0F802FDEBE7,electric_bike,20,7,12,7.22,6920.03,40.76584941,-73.98690506,40.76227205,-73.98788205,1,0.40620513261729413,1.0
015387E41B343BB8,electric_bike,18,2,4,3.83,6779.05,40.76344058,-73.98268129,40.768333,-73.992573,0,0.9949502921004677,1.0
01571CB09829E68C,electric_bike,7,6,3,4.65,6432.1,40.752049,-73.979635,40.742684734875695,-73.98671329021454,1,1.1999041508960606,1.0
015F23C88ACF80FC,classic_bike,17,3,5,2.43,5779.11,40.73031071000895,-73.98047178983688,40.733812191966315,-73.98054420948029,0,0.3893948442922773,1.0
016A85A3A6ADA6BA,electric_bike,17,3,12,7.65,6667.04,40.758397,-73.98255,40.76009437,-73.99461843,0,1.0338456753155518,0.0
016B72CAC48687F1,classic_bike,8,6,10,5.12,6022.04,40.73726186,-73.99238967,40.73224119,-74.00026394,1,0.8670916470622817,1.0
016CA2B0CA30172C,electric_bike,18,7,10,12.38,4628.07,40.693534,-73.981909,40.69064807082943,-73.95746178925037,1,2.085992273777225,0.0
016E4DA0033B5246,electric_bike,8,4,12,12.57,7648.16,40.802554,-73.933509,40.83617913677475,-73.90730146322765,0,4.340883972953249,1.0
0172802F5E727698,classic_bike,17,3,4,5.02,5989.02,40.738046142482766,-73.99642959237099,40.742753828659026,-74.00747358798981,0,1.0675962951787363,1.0
017A352E1DE4B373,electric_bike,12,6,12,7.3,5712.03,40.72951496224949,-73.99075269699097,40.74526,-73.99062,1,1.750804014829124,1.0
017C21CE7EF62757,classic_bike,16,6,5,11.92,5980.07,40.73704984,-73.99009296,40.750756,-73.978326,1,1.8180863964480836,1.0
017CF1C683C3DDF2,electric_bike,18,7,5,18.68,5270.05,40.71406667,-73.99293911,40.74444921,-73.98303529,1,3.47993164145543,0.0
017E7B0951BAEE1D,classic_bike,19,1,12,16.87,6920.03,40.76584941,-73.98690506,40.74286877312112,-73.98918628692627,0,2.5625446297482926,1.0
017F2F41C943C930,electric_bike,18,4,5,7.63,4683.02,40.69363137,-73.96223558,40.71413311,-73.95234386,0,2.4273971547479753,1.0
0182B39C671F40FD,classic_bike,12,2,5,2.13,5506.1,40.72368361,-73.97574813,40.72082834,-73.97793172,0,0.3669645724443637,1.0
018655A516D8E19D,electric_bike,12,2,3,7.43,6814.01,40.7639089,-73.9477213,40.75370225419114,-73.95865201950072,0,1.4613905151309443,0.0
0186D828B364D848,classic_bike,9,3,8,11.55,6089.11,40.74069317733043,-73.98160636425018,40.75828065,-73.97069431,0,2.1608947029149004,1.0
01890DC5FE98F7B0,classic_bike,6,4,5,6.55,6822.09,40.76500525,-73.95818491,40.7779453,-73.946041,0,1.76525775484984,1.0
018A16F24DE228E8,classic_bike,15,4,3,9.9,5175.08,40.711066,-74.009447,40.722103786686034,-73.99724900722504,0,1.6010155059865165,1.0
018A70B4DF2035A4,electric_bike,23,2,5,4.85,5170.01,40.710681,-73.93372,40.707174,-73.93581,0,0.4279057410309729,0.0
018BB2C249F05541,electric_bike,10,4,5,5.58,6786.02,40.76153045158114,-73.99007007479668,40.76344058,-73.98268129,0,0.6575434523877085,1.0
018C8A3A83A5BEE9,electric_bike,23,6,12,13.8,6164.09,40.74311555376486,-73.98215353488922,40.739323,-74.008119,1,2.2278293755754897,1.0
01923EAC897753FE,classic_bike,11,2,3,27.37,6280.12,40.7457121,-73.98194829,40.70706456,-74.00731853,0,4.799819979008046,1.0
019577B1A481D5F5,electric_bike,20,6,3,9.68,5626.15,40.72633085971696,-73.98616880178452,40.738046142482766,-73.99642959237099,1,1.563477774531417,1.0
0196F7CEDF539C1D,electric_bike,1,7,8,6.48,6847.02,40.7652654,-73.98192338,40.76873687,-73.96119945,1,1.7874610677689315,1.0
019825A8A42BD148,classic_bike,18,3,7,4.15,5379.1,40.71745169,-73.95850939,40.7239567849954,-73.94984364509583,0,1.0278867917564467,1.0
01993C0F4E64F754,classic_bike,7,3,7,14.82,6164.09,40.74311555376486,-73.98215353488922,40.728846,-74.008591,0,2.734839144294865,1.0
01998C4988C23DDD,classic_bike,18,5,5,10.07,6593.15,40.756951,-73.982631,40.77237,-73.99005,0,1.8248176397726505,1.0
019A0198C074B8C2,electric_bike,17,7,5,5.73,3722.04,40.66514681533792,-73.97637605667114,40.65482,-73.973217,1,1.178802479582625,1.0
019B1E8F99C17113,electric_bike,10,5,7,10.37,6022.04,40.73726186,-73.99238967,40.71911552,-74.00666661,0,2.3492042667898088,1.0
019B42EF98DF0C00,classic_bike,8,7,10,2.98,5419.04,40.718389,-73.961501,40.722767,-73.957021,1,0.6160597675231964,1.0
019DF07881586FFC,classic_bike,19,4,5,10.05,6022.04,40.73726186,-73.99238967,40.7361967,-74.00859207,0,1.3702485447870636,0.0
01A113D876D255D4,electric_bike,16,6,5,13.67,5125.03,40.710451,-73.960876,40.72621788,-73.98379855,1,2.608785739464204,1.0
01A6A3D36B5DF2B3,classic_bike,9,6,10,41.98,8458.03,40.855331,-73.937878,40.77149671054441,-73.99046033620834,1,10.318955343826978,1.0
01A79A23ABC0F4CC,classic_bike,9,4,5,5.53,6247.06,40.746647,-73.993915,40.74173969,-73.99415556,0,0.5460441802057157,1.0
01AA1DCE057891C7,classic_bike,9,5,5,21.92,6955.05,40.768333,-73.992573,40.7457121,-73.98194829,0,2.6697815148094226,0.0
01AC518370D8B703,classic_bike,20,7,10,5.45,5669.10,40.7284186,-73.98713956,40.72746420692392,-73.97950418293476,1,0.652090924862165,1.0
01AF2CEE6F362BB4,classic_bike,14,2,5,12.88,5914.08,40.735238,-74.000271,40.74317449,-74.00366443,0,0.9276532461043167,1.0
01B06DFFF5FD00D0,classic_bike,15,4,12,3.37,5270.09,40.71310702305908,-73.99446353316307,40.70991806921533,-73.99161100387573,0,0.4284202207436495,1.0
01B0751E94FF735A,electric_bike,10,5,12,8.02,6339.06,40.747832605837715,-74.0005722643582,40.74848023448579,-73.98255586624146,0,1.5194038084173498,1.0
01B92B116B7D925D,classic_bike,17,4,3,1.48,5167.06,40.71117416,-74.00016545,40.71117444,-73.99682619,0,0.28145470260609745,1.0
01BA9195EA3A7044,electric_bike,7,7,7,9.53,6432.1,40.752049,-73.979635,40.7262807,-73.98978041,1,2.990081337786987,1.0
01BACFDEBF8F85AB,electric_bike,16,6,5,4.82,7014.12,40.77003010255044,-73.9819684624672,40.77896784,-73.97374737,1,1.2111710438188734,1.0
01BCB3416D98E15A,classic_bike,16,5,10,10.92,6762.02,40.76095756,-73.96724467,40.752643,-73.974996,0,1.1318247410242577,0.0
01BCC59C263E0F67,electric_bike,15,1,12,4.0,5351.03,40.71602118,-73.99974372,40.72431,-74.00473,0,1.0129505430878685,1.0
01BD24A20B56C217,electric_bike,8,6,3,18.22,5335.07,40.71511871996496,-73.98417055606842,40.752049,-73.979635,1,4.124203728792843,1.0
01BE17602A3C4C14,electric_bike,8,3,10,4.12,6650.07,40.75797322,-73.96603308,40.75510267,-73.97498696,0,0.8189419791079686,1.0
01BFAAA6DBCEEC33,electric_bike,8,3,8,13.93,4124.04,40.6803560840434,-73.9476791024208,40.69905,-73.91516,0,3.440692673988266,1.0
